STATE_ABBR,COUNTY,TOTAL_POPULATION,POP_ONE_RACE,WHITE,BLACK,AMARICAN_INDIAN,ASIAN,HAWAIIAN,OTHER
CT,Fairfield County,957419,854584,584184,106756,4369,51341,347,107587
CT,Hartford County,899498,819125,554184,127194,3145,53844,328,80430
CT,Litchfield County,185186,172181,158774,3348,511,3486,67,5995
CT,Middlesex County,164245,152898,134715,8565,392,4987,50,4189
CT,New Haven County,864835,782472,543831,118933,4058,37520,470,77660
CT,New London County,268555,244341,201548,16026,2488,10814,255,13210
CT,Tolland County,149788,140567,122869,5450,272,8465,59,3452
CT,Windham County,116418,106872,95023,2403,816,1998,22,6610
MN,Aitkin County,15697,15098,14538,62,395,38,1,64
MN,Anoka County,363887,340318,280171,28657,2531,19257,105,9597
MN,Becker County,35183,32862,29818,203,2468,162,22,189
MN,Beltrami County,46228,43325,32794,543,9418,280,18,272
MN,Benton County,41379,39369,36145,2022,232,466,9,495
MN,Big Stone County,5166,5008,4832,29,49,17,4,77
MN,Blue Earth County,69112,65589,58205,3970,292,1841,33,1248
MN,Brown County,25912,25034,24321,128,51,127,6,401
MN,Carlton County,36207,34260,31151,562,2217,153,12,165
MN,Carver County,106922,101091,92448,2208,291,3641,18,2485
MN,Cass County,30066,28654,24801,73,3512,111,0,157
MN,Chippewa County,12598,11980,10653,75,131,49,296,776
MN,Chisago County,56621,53850,51394,853,339,776,6,482
MN,Clay County,65318,61458,55451,3190,1147,781,20,869
MN,Clearwater County,8524,8036,7197,23,757,23,2,34
MN,Cook County,5600,5269,4686,25,458,49,1,50
MN,Cottonwood County,11517,10942,9617,143,51,369,80,682
MN,Crow Wing County,66123,63411,61586,419,663,332,19,392
MN,Dakota County,439882,407963,330482,32740,2392,24118,222,18009
MN,Dodge County,20867,19888,19088,134,67,110,1,488
MN,Douglas County,39006,37775,36887,235,129,228,11,285
MN,Faribault County,13921,13327,12736,60,82,46,1,402
MN,Fillmore County,21228,20629,20278,101,16,71,2,161
MN,Freeborn County,30895,29038,25988,486,136,1148,5,1275
MN,Goodhue County,47582,45432,42850,685,614,348,33,902
MN,Grant County,6074,5843,5721,13,31,20,8,50
MN,Hennepin County,1281565,1190934,855122,171511,11938,97864,459,54040
MN,Houston County,18843,18253,17900,98,54,101,4,96
MN,Hubbard County,21344,20244,19265,93,581,66,13,226
MN,Isanti County,41135,39267,37888,318,213,489,13,346
MN,Itasca County,45014,42463,40371,178,1552,145,7,210
MN,Jackson County,9989,9603,9133,120,31,124,0,195
MN,Kanabec County,16032,15407,15088,67,128,84,0,40
MN,Kandiyohi County,43732,40731,35004,2649,218,590,37,2233
MN,Kittson County,4207,4073,4011,3,15,18,6,20
MN,Koochiching County,12062,11408,10975,44,284,39,12,54
MN,Lac qui Parle County,6719,6494,6290,36,15,40,0,113
MN,Lake County,10905,10488,10326,11,51,55,0,45
MN,Lake of the Woods County,3763,3576,3512,13,19,18,0,14
MN,Le Sueur County,28674,27211,25991,264,102,134,20,700
MN,Lincoln County,5640,5492,5406,10,21,22,0,33
MN,Lyon County,25269,24069,20946,922,133,1268,3,797
MN,McLeod County,36771,34792,33216,235,159,238,30,914
MN,Mahnomen County,5411,4679,2303,8,2324,7,0,37
MN,Marshall County,9040,8645,8473,13,37,19,0,103
MN,Martin County,20025,19192,18361,118,76,102,6,529
MN,Meeker County,23400,22470,21865,93,48,59,5,400
MN,Mille Lacs County,26459,25186,23281,83,1499,130,6,187
MN,Morrison County,34010,32923,32245,185,133,110,14,236
MN,Mower County,40029,37482,30804,1638,189,2072,255,2524
MN,Murray County,8179,7924,7571,26,25,105,3,194
MN,Nicollet County,34454,32928,29744,1707,178,562,15,722
MN,Nobles County,22290,20322,13109,983,459,1362,41,4368
MN,Norman County,6441,6067,5814,20,117,18,0,98
MN,Olmsted County,162847,152887,126764,11113,613,10278,83,4036
MN,Otter Tail County,60081,57521,54910,856,323,334,17,1081
MN,Pennington County,13992,13208,12434,181,203,123,6,261
MN,Pine County,28876,27448,25480,478,998,264,4,224
MN,Pipestone County,9424,8995,8159,107,126,66,0,537
MN,Polk County,31192,29438,27229,977,456,157,4,615
MN,Pope County,11308,10995,10802,39,36,50,2,66
MN,Ramsey County,552352,513151,328949,71390,4480,86079,252,22001
MN,Red Lake County,3935,3786,3647,15,60,6,5,53
MN,Redwood County,15425,14708,13250,80,846,414,1,117
MN,Renville County,14723,13925,13158,69,126,69,7,496
MN,Rice County,67097,62896,52637,4386,456,1564,10,3843
MN,Rock County,9704,9288,8997,51,56,65,10,109
MN,Roseau County,15331,14626,13762,87,241,398,10,128
MN,St. Louis County,200231,189279,177385,4189,4520,1915,67,1203
MN,Scott County,150928,141595,117201,8225,1650,10015,72,4432
MN,Sherburne County,97183,92120,85504,3666,444,1295,22,1189
MN,Sibley County,14836,14077,13304,84,51,76,11,551
MN,Stearns County,158292,151604,130858,13315,628,3188,69,3546
MN,Steele County,37406,35421,32151,1373,120,342,22,1413
MN,Stevens County,9671,9176,8254,84,170,70,1,597
MN,Swift County,9838,9426,8807,88,49,78,133,271
MN,Todd County,25262,24109,22415,119,99,101,72,1303
MN,Traverse County,3360,3196,2870,27,217,0,0,82
MN,Wabasha County,21387,20630,20091,122,53,97,6,261
MN,Wadena County,14065,13492,13128,131,73,65,12,83
MN,Waseca County,18968,18062,17040,359,149,111,14,389
MN,Washington County,267568,250600,211654,14041,1284,18604,78,4939
MN,Watonwan County,11253,10197,8209,48,95,96,0,1749
MN,Wilkin County,6506,6204,5993,42,96,9,2,62
MN,Winona County,49671,47520,44638,917,118,933,0,914
MN,Wright County,141337,134324,127090,2637,446,1898,41,2212
MN,Yellow Medicine County,9528,9097,8524,53,291,28,1,200
WY,Albany County,37066,34092,30918,432,397,1041,37,1267
WY,Big Horn County,11521,10821,10271,22,154,50,9,315
WY,Campbell County,47026,43979,40762,239,626,330,25,1997
WY,Carbon County,14537,13285,11957,140,195,93,16,884
WY,Converse County,13751,12922,12366,41,90,55,3,367
WY,Crook County,7181,6908,6792,0,54,11,7,44
WY,Fremont County,39234,36541,27238,192,8190,217,11,693
WY,Goshen County,12498,11803,11113,76,111,49,1,453
WY,Hot Springs County,4621,4337,4219,13,51,18,3,33
WY,Johnson County,8447,8007,7771,26,74,15,7,114
WY,Laramie County,100512,90199,80598,2472,1123,1296,172,4538
WY,Lincoln County,19581,18681,17971,40,110,99,21,440
WY,Natrona County,79955,73989,69319,791,1053,649,92,2085
WY,Niobrara County,2467,2355,2288,6,30,13,5,13
WY,Park County,29624,27886,26872,61,155,214,17,567
WY,Platte County,8605,8100,7738,19,73,45,9,216
WY,Sheridan County,30921,29150,28000,115,379,181,19,456
WY,Sublette County,8728,8203,7786,18,50,50,11,288
WY,Sweetwater County,42272,38061,34389,366,433,295,70,2508
WY,Teton County,23331,21179,19202,55,185,317,5,1415
WY,Uinta County,20450,19269,18007,66,191,114,27,864
WY,Washakie County,7685,7113,6600,12,77,33,3,388
WY,Weston County,6838,6498,6197,30,97,27,9,138
NJ,Atlantic County,274534,248886,156796,41519,1253,21784,342,27192
NJ,Bergen County,955732,858445,543849,54831,4535,158630,217,96383
NJ,Burlington County,461860,424520,303024,77749,1168,26235,303,16041
NJ,Camden County,523485,480854,293198,101109,2468,32598,196,51285
NJ,Cape May County,95263,89588,81536,3567,253,908,28,3296
NJ,Cumberland County,154152,135746,74606,28581,2382,2108,19,28050
NJ,Essex County,863728,773192,261487,335047,4604,47591,378,124085
NJ,Gloucester County,302294,281793,230313,32992,727,9543,84,8134
NJ,Hudson County,724854,620369,248561,79498,7388,124555,417,159950
NJ,Hunterdon County,128947,120088,106790,3174,282,5714,23,4105
NJ,Mercer County,387340,354197,178447,74993,2442,48537,206,49572
NJ,Middlesex County,863162,784897,361742,84360,4614,228813,340,105028
NJ,Monmouth County,643615,592279,476056,41124,2361,36316,163,36259
NJ,Morris County,509285,462546,354824,16669,1632,58034,127,31260
NJ,Ocean County,637229,594877,534036,19079,2257,11526,129,27850
NJ,Passaic County,524118,459499,229573,57809,6383,30852,195,134687
NJ,Salem County,64837,60160,46600,9534,342,667,13,3004
NJ,Somerset County,345361,314122,185499,31842,1520,67309,98,27854
NJ,Sussex County,144221,132794,121879,3088,336,3002,20,4469
NJ,Union County,575345,496134,236589,117306,4022,32434,200,105583
NJ,Warren County,109632,100514,86875,5899,217,2934,35,4554
ND,Adams County,2200,2117,2039,13,14,39,1,11
ND,Barnes County,10853,10459,10025,186,103,69,3,73
ND,Benson County,5964,5794,2542,7,3216,7,2,20
ND,Billings County,945,926,911,4,5,6,0,0
ND,Bottineau County,6379,6086,5754,31,217,42,1,41
ND,Bowman County,2993,2888,2793,0,37,17,3,38
ND,Burke County,2201,2147,2082,13,25,12,0,15
ND,Burleigh County,98458,94173,85148,2283,4257,1054,317,1114
ND,Cass County,184525,175047,151307,12963,2614,6068,101,1994
ND,Cavalier County,3704,3573,3504,3,28,16,0,22
ND,Dickey County,4999,4792,4628,28,28,30,0,78
ND,Divide County,2195,2116,2054,23,19,11,4,5
ND,Dunn County,4095,3832,3277,25,457,33,0,40
ND,Eddy County,2347,2214,2109,5,65,2,0,33
ND,Emmons County,3301,3214,3179,0,13,12,0,10
ND,Foster County,3397,3285,3212,8,20,15,0,30
ND,Golden Valley County,1736,1645,1620,5,12,1,1,6
ND,Grand Forks County,73170,68491,60056,3065,1810,2495,59,1006
ND,Grant County,2301,2233,2176,10,34,11,0,2
ND,Griggs County,2306,2238,2205,8,12,7,0,6
ND,Hettinger County,2489,2401,2327,5,45,7,7,10
ND,Kidder County,2394,2330,2278,3,12,2,6,29
ND,LaMoure County,4093,4008,3923,14,26,9,4,32
ND,Logan County,1876,1810,1778,2,14,0,0,16
ND,McHenry County,5345,5137,5054,11,27,13,6,26
ND,McIntosh County,2530,2456,2390,7,7,23,0,29
ND,McKenzie County,14704,13635,10638,218,1894,171,5,709
ND,McLean County,9771,9336,8405,32,808,48,7,36
ND,Mercer County,8350,7984,7622,42,200,44,1,75
ND,Morton County,33291,31662,29150,466,1323,175,40,508
ND,Mountrail County,9809,9011,5706,113,2840,105,3,244
ND,Nelson County,3015,2928,2863,6,26,9,1,23
ND,Oliver County,1877,1805,1757,3,24,5,3,13
ND,Pembina County,6844,6440,6173,29,135,27,0,76
ND,Pierce County,3990,3870,3637,38,146,17,5,27
ND,Ramsey County,11605,10941,9438,73,1276,72,10,72
ND,Ransom County,5703,5534,5400,38,18,25,0,53
ND,Renville County,2282,2189,2161,5,15,1,0,7
ND,Richland County,16529,15891,14874,155,467,128,23,244
ND,Rolette County,12187,11664,2319,17,9278,25,8,17
ND,Sargent County,3862,3704,3599,50,13,14,0,28
ND,Sheridan County,1265,1217,1191,2,11,8,0,5
ND,Sioux County,3898,3743,401,3,3332,2,0,5
ND,Slope County,706,685,680,3,2,0,0,0
ND,Stark County,33646,31783,28924,1050,469,356,56,928
ND,Steele County,1798,1751,1732,3,7,0,4,5
ND,Stutsman County,21593,20810,19722,456,301,137,4,190
ND,Towner County,2162,2085,1987,2,71,10,1,14
ND,Traill County,7997,7637,7410,48,74,18,4,83
ND,Walsh County,10563,9764,9085,71,145,47,0,416
ND,Ward County,69919,64401,57038,3024,1706,1120,133,1380
ND,Wells County,3982,3859,3801,18,17,12,0,11
ND,Williams County,40950,37413,31854,2096,1199,636,101,1527
NV,Churchill County,25516,22623,18717,460,1174,680,93,1499
NV,Clark County,2265461,1933366,1016368,286684,23735,237663,20572,348344
NV,Douglas County,49488,44837,40307,243,1014,934,95,2244
NV,Elko County,53702,47785,37435,522,2849,598,87,6294
NV,Esmeralda County,729,653,548,4,30,6,0,65
NV,Eureka County,1855,1662,1577,3,22,4,3,53
NV,Humboldt County,17285,15265,12063,147,697,164,27,2167
NV,Lander County,5734,5133,4282,12,268,27,10,534
NV,Lincoln County,4499,4303,3950,171,29,21,24,108
NV,Lyon County,59235,52151,44813,530,1368,980,196,4264
NV,Mineral County,4554,4193,3001,165,785,65,8,169
NV,Nye County,51591,46160,39153,1573,809,1060,245,3320
NV,Pershing County,6650,6059,4455,322,233,113,14,922
NV,Storey County,4104,3699,3427,24,45,67,12,124
NV,Washoe County,486492,423304,311769,12295,9014,28799,3466,57961
NV,White Pine County,9080,8315,6746,442,401,106,24,596
NV,Carson City,58639,51097,39852,1142,1459,1416,135,7093
MD,Allegany County,68106,65087,58377,5341,137,742,22,468
MD,Anne Arundel County,588261,538783,377634,104473,2354,25504,449,28369
MD,Baltimore County,854535,800914,452124,255793,3527,54968,304,34198
MD,Calvert County,92783,85298,69935,12100,305,1581,79,1298
MD,Caroline County,33293,31124,24479,4434,146,350,19,1696
MD,Carroll County,172891,162291,148621,6482,396,3775,43,2974
MD,Cecil County,103725,96256,84806,7803,294,1247,23,2083
MD,Charles County,166617,153276,58587,82035,1236,5706,168,5544
MD,Dorchester County,32531,30722,20128,9140,132,355,9,958
MD,Frederick County,271717,246631,189470,27802,1165,13570,189,14435
MD,Garrett County,28806,28023,27521,246,33,85,7,131
MD,Harford County,260924,242425,190128,37706,712,8173,198,5508
MD,Howard County,332317,305197,159329,65275,1190,66288,134,12981
MD,Kent County,19198,18115,14574,2808,41,251,0,441
MD,Montgomery County,1062061,942799,457783,197077,7036,163507,610,116786
MD,Prince George's County,967201,894607,124863,578703,8935,41875,546,139685
MD,Queen Anne's County,49874,47134,42290,2811,156,589,19,1269
MD,St. Mary's County,113777,104415,81952,16294,438,3362,90,2279
MD,Somerset County,24620,23626,13076,9505,115,254,1,675
MD,Talbot County,37526,35287,28436,4249,146,538,12,1906
MD,Washington County,154705,143424,117465,17691,465,3109,89,4605
MD,Wicomico County,103588,96813,61425,27990,438,3152,42,3766
MD,Worcester County,52460,49818,41845,6236,136,753,8,840
MD,Baltimore city,585708,553258,163026,338478,2312,21210,186,28046
NH,Belknap County,63705,60615,59134,359,128,588,14,392
NH,Carroll County,50107,48155,47199,134,111,359,9,343
NH,Cheshire County,76458,72558,69907,708,169,1079,53,642
NH,Coos County,31268,29925,28946,526,93,202,3,155
NH,Grafton County,91118,86114,81268,819,222,2867,24,914
NH,Hillsborough County,422937,393747,350270,10937,1021,16523,141,14855
NH,Merrimack County,153808,145892,138454,2650,362,3026,64,1336
NH,Rockingham County,314176,298648,285715,2278,460,6316,92,3787
NH,Strafford County,130889,123633,115890,1513,310,4506,47,1367
NH,Sullivan County,43063,40500,39420,203,155,405,6,311
ME,Androscoggin County,111139,105370,96625,6531,420,906,58,830
ME,Aroostook County,67105,64900,62521,447,1221,396,21,294
ME,Cumberland County,303069,287623,264408,12120,831,7204,98,2962
ME,Franklin County,29456,28195,27356,174,73,386,24,182
ME,Hancock County,55478,53030,51444,355,262,566,10,393
ME,Kennebec County,123642,117175,113639,919,511,1227,29,850
ME,Knox County,40607,38683,37713,272,154,250,18,276
ME,Lincoln County,35237,33869,33215,165,105,234,9,141
ME,Oxford County,57777,54826,53795,229,197,275,18,312
ME,Penobscot County,152199,145061,139311,1507,1431,1865,46,901
ME,Piscataquis County,16800,15992,15572,61,113,120,7,119
ME,Sagadahoc County,36699,34924,34046,314,113,258,4,189
ME,Somerset County,50477,48210,47184,250,237,263,18,258
ME,Waldo County,39607,37844,37097,148,153,207,12,227
ME,Washington County,31095,29783,27789,162,1407,121,10,294
ME,York County,211972,202164,195326,2098,657,2520,61,1502
MT,Beaverhead County,9371,8798,8451,29,132,39,3,144
MT,Big Horn County,13124,12477,3520,11,8794,46,9,97
MT,Blaine County,7044,6748,2956,13,3718,13,0,48
MT,Broadwater County,6774,6347,6222,17,63,7,0,38
MT,Carbon County,10473,9949,9720,22,111,21,0,75
MT,Carter County,1415,1359,1347,0,7,1,0,4
MT,Cascade County,84414,77679,70265,1196,4004,952,123,1139
MT,Chouteau County,5895,5682,4214,10,1409,18,0,31
MT,Custer County,11867,11276,10838,71,207,52,7,101
MT,Daniels County,1661,1532,1474,0,40,13,3,2
MT,Dawson County,8940,8458,8080,42,178,57,1,100
MT,Deer Lodge County,9421,8987,8638,23,239,37,2,48
MT,Fallon County,3049,2941,2888,5,27,7,3,11
MT,Fergus County,11446,10924,10673,21,132,38,0,60
MT,Flathead County,104357,97716,94605,280,985,717,90,1039
MT,Gallatin County,118960,111151,105886,526,1043,1413,99,2184
MT,Garfield County,1173,1145,1126,0,10,2,1,6
MT,Glacier County,13778,12888,3526,20,9253,40,16,33
MT,Golden Valley County,823,761,724,10,4,0,4,19
MT,Granite County,3309,3161,3089,0,31,8,3,30
MT,Hill County,16309,15172,11172,46,3763,79,8,104
MT,Jefferson County,12085,11337,11016,16,162,50,0,93
MT,Judith Basin County,2023,1931,1895,9,1,4,3,19
MT,Lake County,31134,28072,20640,64,6953,141,25,249
MT,Lewis and Clark County,70973,65968,63037,282,1363,559,54,673
MT,Liberty County,1959,1881,1856,2,10,6,1,6
MT,Lincoln County,19677,18509,17948,37,223,101,22,178
MT,McCone County,1729,1655,1606,1,23,8,2,15
MT,Madison County,8623,8191,8012,15,34,30,6,94
MT,Meagher County,1927,1819,1789,13,4,3,0,10
MT,Mineral County,4535,4244,4097,10,68,21,5,43
MT,Missoula County,117922,109801,101540,752,3299,1456,125,2629
MT,Musselshell County,4730,4516,4339,7,102,22,6,40
MT,Park County,17191,16276,15849,62,159,75,1,130
MT,Petroleum County,496,467,466,0,0,1,0,0
MT,Phillips County,4217,3935,3524,5,341,15,0,50
MT,Pondera County,5898,5641,4676,5,907,25,11,17
MT,Powder River County,1694,1595,1547,5,33,0,0,10
MT,Powell County,6946,6615,6092,67,408,23,3,22
MT,Prairie County,1088,1026,1004,2,13,7,0,0
MT,Ravalli County,44174,41641,40362,94,369,253,29,534
MT,Richland County,11491,10691,10117,63,180,121,5,205
MT,Roosevelt County,10794,10018,3630,32,6246,48,0,62
MT,Rosebud County,8329,7902,4834,20,2948,38,2,60
MT,Sanders County,12400,11576,10888,23,459,56,3,147
MT,Sheridan County,3539,3315,3200,14,63,13,0,25
MT,Silver Bow County,35133,33073,31800,131,565,219,20,338
MT,Stillwater County,8963,8430,8216,17,89,25,0,83
MT,Sweet Grass County,3678,3450,3375,8,25,15,4,23
MT,Teton County,6226,5877,5685,21,102,18,6,45
MT,Toole County,4971,4730,4268,32,346,37,1,46
MT,Treasure County,762,729,698,1,20,4,1,5
MT,Valley County,7578,7191,6392,15,696,21,0,67
MT,Wheatland County,2069,1915,1877,6,18,3,0,11
MT,Wibaux County,937,889,870,2,7,2,2,6
MT,Yellowstone County,164731,152893,139965,1309,7226,1320,232,2841
MS,Adams County,29538,28779,10994,16785,66,165,8,761
MS,Alcorn County,34740,33353,27992,4337,101,181,19,723
MS,Amite County,12720,12444,7463,4854,32,31,0,64
MS,Attala County,17889,17494,9440,7678,39,97,4,236
MS,Benton County,7646,7367,4582,2666,16,1,0,102
MS,Bolivar County,30985,30184,10111,19365,27,262,0,419
MS,Calhoun County,13266,12784,8776,3467,27,17,0,497
MS,Carroll County,9998,9747,6543,3044,20,31,0,109
MS,Chickasaw County,17106,16599,8664,7436,32,43,0,424
MS,Choctaw County,8246,7978,5593,2343,15,6,0,21
MS,Claiborne County,9135,8992,974,7989,9,3,0,17
MS,Clarke County,15615,15203,9988,5115,25,8,6,61
MS,Clay County,18636,18248,7212,10803,39,57,1,136
MS,Coahoma County,21390,20964,4312,16281,31,116,2,222
MS,Copiah County,28368,27553,12305,14342,60,122,26,698
MS,Covington County,18340,17909,11118,6416,35,83,4,253
MS,DeSoto County,185314,176004,110064,56205,526,3045,140,6024
MS,Forrest County,78158,75109,43597,28330,227,796,29,2130
MS,Franklin County,7675,7539,4921,2585,4,10,0,19
MS,George County,24350,23433,21112,1782,96,79,1,363
MS,Greene County,13530,13169,9848,3149,64,21,3,84
MS,Grenada County,21629,20977,11339,9409,41,90,2,96
MS,Hancock County,46053,43112,37847,3957,293,429,9,577
MS,Harrison County,208621,193162,128098,51706,1055,6008,275,6020
MS,Hinds County,227742,222036,58644,158112,386,2186,47,2661
MS,Holmes County,17000,16720,2378,14256,36,20,2,28
MS,Humphreys County,7785,7607,1438,6110,13,10,1,35
MS,Issaquena County,1338,1307,530,757,3,5,0,12
MS,Itawamba County,23863,23144,21217,1625,60,51,0,191
MS,Jackson County,143252,133596,94709,30070,734,3204,115,4764
MS,Jasper County,16367,16044,7561,8341,29,8,0,105
MS,Jefferson County,7260,7126,894,6191,12,15,5,9
MS,Jefferson Davis County,11321,11074,4357,6643,11,21,0,42
MS,Jones County,67246,65107,42076,19239,458,279,30,3025
MS,Kemper County,8988,8821,2820,5495,465,6,9,26
MS,Lafayette County,55813,53378,39274,11381,84,1685,24,930
MS,Lamar County,64222,61320,44456,14372,149,1102,50,1191
MS,Lauderdale County,72984,70808,36919,32133,137,587,36,996
MS,Lawrence County,12016,11697,7847,3703,17,36,4,90
MS,Leake County,21275,20779,10145,8235,1430,78,7,884
MS,Lee County,83343,80400,53394,24246,180,924,25,1631
MS,Leflore County,28339,27754,6022,20895,34,212,0,591
MS,Lincoln County,34907,34073,23091,10542,79,164,9,188
MS,Lowndes County,58879,56963,29775,25997,130,534,16,511
MS,Madison County,109145,105563,60827,38647,305,3196,20,2568
MS,Marion County,24441,23784,15820,7623,49,69,2,221
MS,Marshall County,33752,32679,16500,14912,97,78,20,1072
MS,Monroe County,34180,33297,22629,10337,53,67,3,208
MS,Montgomery County,9822,9582,5114,4373,11,28,1,55
MS,Neshoba County,29087,28235,16523,6404,4997,126,0,185
MS,Newton County,21291,20752,12857,6472,1180,77,0,166
MS,Noxubee County,10285,10000,2661,7227,13,15,0,84
MS,Oktibbeha County,51788,50186,29606,18330,111,1507,12,620
MS,Panola County,33208,32330,15765,16092,62,64,9,338
MS,Pearl River County,56145,52818,44833,6710,296,283,2,694
MS,Perry County,11511,11174,8942,2097,49,29,3,54
MS,Pike County,40324,39175,16889,21562,130,255,7,332
MS,Pontotoc County,31184,29946,24126,4226,142,55,5,1392
MS,Prentiss County,25008,24218,20303,3570,67,85,5,188
MS,Quitman County,6176,6060,1490,4546,1,12,3,8
MS,Rankin County,157031,150939,112872,32566,343,2269,94,2795
MS,Scott County,27990,26849,13451,10012,259,103,1,3023
MS,Sharkey County,3800,3698,970,2689,1,20,5,13
MS,Simpson County,25949,25186,15986,8838,41,84,2,235
MS,Smith County,14209,13881,10613,3112,20,21,3,112
MS,Stone County,18333,17636,13933,3253,84,101,9,256
MS,Sunflower County,25971,25533,6894,18164,23,84,1,367
MS,Tallahatchie County,12715,12530,5029,7454,17,10,3,17
MS,Tate County,28064,27063,18168,8262,72,70,3,488
MS,Tippah County,21815,21095,16806,3464,42,25,0,758
MS,Tishomingo County,18850,18133,17349,434,59,41,0,250
MS,Tunica County,9782,9620,1869,7559,13,28,0,151
MS,Union County,27777,26803,21752,3974,68,117,0,892
MS,Walthall County,13884,13551,7593,5732,42,51,8,125
MS,Warren County,44722,43341,21126,21417,80,365,0,353
MS,Washington County,44922,44008,11264,32042,64,302,11,325
MS,Wayne County,19779,19370,11352,7732,39,35,2,210
MS,Webster County,9926,9594,7726,1785,20,13,1,49
MS,Wilkinson County,8587,8368,2531,5787,19,15,0,16
MS,Winston County,17714,17345,8894,8121,178,42,1,109
MS,Yalobusha County,12481,12133,7381,4638,24,24,3,63
MS,Yazoo County,26743,26215,10009,15931,52,115,6,102
OK,Adair County,19495,16882,7645,41,8570,162,12,452
OK,Alfalfa County,5699,5345,4771,238,195,7,0,134
OK,Atoka County,14143,12614,9480,565,2253,49,4,263
OK,Beaver County,5049,4680,3811,4,46,15,7,797
OK,Beckham County,22410,20726,17519,1136,852,131,12,1076
OK,Blaine County,8735,7829,6463,263,672,26,8,397
OK,Bryan County,46067,40262,31023,744,6820,295,14,1366
OK,Caddo County,26945,24310,16743,690,5773,68,17,1019
OK,Canadian County,154405,136094,112548,5467,6922,4847,114,6196
OK,Carter County,48003,42097,32121,2872,4430,588,51,2035
OK,Cherokee County,47078,39395,20787,537,16271,311,21,1468
OK,Choctaw County,14204,12456,8284,1383,2579,29,5,176
OK,Cimarron County,2296,2091,1801,1,17,1,0,271
OK,Cleveland County,295528,256906,203615,15147,13274,12827,278,11765
OK,Coal County,5266,4606,3441,27,1035,15,2,86
OK,Comanche County,121125,105580,69301,19802,7237,3141,877,5222
OK,Cotton County,5527,4949,4212,76,528,28,9,96
OK,Craig County,14107,12041,8581,378,2854,76,3,149
OK,Creek County,71754,62716,52436,1480,7188,309,67,1236
OK,Custer County,28513,25053,20025,823,1945,311,12,1937
OK,Delaware County,40397,35338,25394,136,8695,474,36,603
OK,Dewey County,4484,4168,3827,7,268,4,2,60
OK,Ellis County,3749,3468,3269,20,61,15,0,103
OK,Garfield County,62846,56357,45297,1747,1579,706,2941,4087
OK,Garvin County,25656,22850,18904,552,2190,118,13,1073
OK,Grady County,54795,48944,43117,1324,3050,204,38,1211
OK,Grant County,4169,3918,3701,44,80,12,8,73
OK,Greer County,5491,5031,4277,362,186,7,1,198
OK,Harmon County,2488,2193,1742,164,57,11,0,219
OK,Harper County,3272,3012,2488,4,50,1,0,469
OK,Haskell County,11561,10416,7855,66,2242,21,7,225
OK,Hughes County,13367,12035,8227,732,2587,41,14,434
OK,Jackson County,24785,21609,16532,1726,535,344,77,2395
OK,Jefferson County,5337,4799,4206,27,286,30,5,245
OK,Johnston County,10272,9102,6892,247,1662,52,5,244
OK,Kay County,43700,39001,31801,879,4427,254,277,1363
OK,Kingfisher County,15184,13627,11652,179,473,47,3,1273
OK,Kiowa County,8509,7772,6519,327,559,52,3,312
OK,Latimer County,9444,8398,5925,43,2283,68,5,74
OK,Le Flore County,48129,42796,32654,859,7113,295,32,1843
OK,Lincoln County,33458,30001,26543,598,2359,119,13,369
OK,Logan County,49555,44097,37097,3286,1743,275,31,1665
OK,Love County,10146,9018,7206,198,649,72,0,893
OK,McClain County,41662,36554,31626,352,2834,212,36,1494
OK,McCurtain County,30814,27029,18494,2564,4515,132,460,864
OK,McIntosh County,18941,16818,12810,547,3249,73,5,134
OK,Major County,7782,7143,6622,16,165,47,0,293
OK,Marshall County,15312,13508,10210,170,1509,44,6,1569
OK,Mayes County,39046,32993,23933,191,8225,193,27,424
OK,Murray County,13904,12305,9668,167,2017,48,27,378
OK,Muskogee County,66339,57213,35802,6622,12086,512,39,2152
OK,Noble County,10924,9850,8560,153,988,47,0,102
OK,Nowata County,9320,7661,5900,108,1602,8,5,38
OK,Okfuskee County,11310,10155,6685,700,2588,32,0,150
OK,Oklahoma County,796292,693263,437129,120320,27075,28178,1304,79257
OK,Okmulgee County,36706,31798,22091,2768,6115,164,22,638
OK,Osage County,45818,40181,27903,4842,6555,128,19,734
OK,Ottawa County,30285,26304,19365,298,5704,154,232,551
OK,Pawnee County,15553,13958,11702,79,1960,50,0,167
OK,Payne County,81646,72294,60654,3195,3797,2673,59,1916
OK,Pittsburg County,43773,38100,29042,1251,6597,284,37,889
OK,Pontotoc County,38065,32486,23271,884,7171,373,13,774
OK,Pottawatomie County,72454,63889,50484,2242,9145,514,47,1457
OK,Pushmataha County,10812,9620,7507,67,1856,52,0,138
OK,Roger Mills County,3442,3144,2945,8,122,5,2,62
OK,Rogers County,95240,81128,63792,1167,12425,1687,45,2012
OK,Seminole County,23556,20473,14438,923,4638,76,8,390
OK,Sequoyah County,39281,33755,22928,616,9205,288,14,704
OK,Stephens County,42848,38074,33461,822,2183,250,21,1337
OK,Texas County,21384,17797,10136,1025,563,475,0,5598
OK,Tillman County,6968,6124,4554,497,242,31,0,800
OK,Tulsa County,669279,572399,390702,67414,40047,25122,1099,48015
OK,Wagoner County,80981,69061,54125,2709,8372,1434,38,2383
OK,Washington County,52455,45103,36126,1354,5409,980,12,1222
OK,Washita County,10924,9921,9161,101,340,23,0,296
OK,Woods County,8624,8022,7191,237,264,76,1,253
